seq_name	taxonomy
5068_E_run562_hifi_trimmed_deduplicated_s1497.ctg001552l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s1544.ctg001601l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s1551.ctg001608l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s1611.ctg001668l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s1612.ctg001669l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s1624.ctg001681l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s1689.ctg001747l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s1713.ctg001771l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s1889.ctg001955c||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s1949.ctg002019l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s2026.ctg002099l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s2069.ctg002143l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s2249.ctg002334l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s2587.ctg002682l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s2767.ctg002867l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s2796.ctg002897c||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s2806.ctg002907l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s3008.ctg003115l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s3196.ctg003309l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s3395.ctg003523l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s3468.ctg003596l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s3484.ctg003613l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s3490.ctg003619l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s3662.ctg003796l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s3677.ctg003811l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s3680.ctg003814l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s3683.ctg003817l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s3721.ctg003857c||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s3967.ctg004109l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s4234.ctg004385l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s4250.ctg004401l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s4252.ctg004403l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s4363.ctg004517l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s4370.ctg004524l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s4417.ctg004572l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s4518.ctg004677l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s4958.ctg005133l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s5032.ctg005211l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s5104.ctg005287l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s5586.ctg005796l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s5600.ctg005810l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s5606.ctg005816l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s5626.ctg005837l||full	Caudoviricetes
5068_E_run562_hifi_trimmed_deduplicated_s2680.ctg002777l||0_partial	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s1346.ctg001356l||full_1	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s4.ctg000005l||0_partial_1	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s504.ctg000507l||0_partial_1	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s147.ctg000148l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s152.ctg000153c||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s157.ctg000158l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s655.ctg000660l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s1248.ctg001258c||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s1484.ctg001494l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s1528.ctg001538l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s1741.ctg001751l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s1744.ctg001754l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s1760.ctg001770l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s1838.ctg001849l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s1950.ctg001961l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s2083.ctg002095l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s2113.ctg002125c||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s2120.ctg002132l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s2380.ctg002392l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s2397.ctg002409l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s2483.ctg002496l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s2628.ctg002641l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s2629.ctg002642l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s2833.ctg002846l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s2898.ctg002911l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s2937.ctg002950l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s2959.ctg002972l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s3037.ctg003050l||full	Caudoviricetes
5068_F_run562_hifi_trimmed_deduplicated_s3140.ctg003153l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1134.ctg001135l||full_1	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1649.ctg001650l||full_1	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1953.ctg001954l||full_1	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2396.ctg002397l||full_1	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2984.ctg002985l||full_1	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s189.ctg000190c||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s923.ctg000924l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s39.ctg000040l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s51.ctg000052l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s62.ctg000063l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s109.ctg000110l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s153.ctg000154l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s191.ctg000192l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s216.ctg000217l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s254.ctg000255l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s257.ctg000258l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s271.ctg000272l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s273.ctg000274l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s280.ctg000281l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s281.ctg000282l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s283.ctg000284l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s286.ctg000287l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s289.ctg000290l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s310.ctg000311l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s321.ctg000322l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s327.ctg000328l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s332.ctg000333l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s337.ctg000338l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s349.ctg000350l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s419.ctg000420l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s424.ctg000425l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s470.ctg000471l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s475.ctg000476l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s476.ctg000477l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s496.ctg000497l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s503.ctg000504l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s509.ctg000510l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s525.ctg000526l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s531.ctg000532c||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s540.ctg000541l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s548.ctg000549l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s600.ctg000601l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s605.ctg000606l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s628.ctg000629l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s634.ctg000635l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s655.ctg000656l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s660.ctg000661l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s677.ctg000678l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s683.ctg000684l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s721.ctg000722l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s732.ctg000733l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s737.ctg000738l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s741.ctg000742l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s763.ctg000764l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s772.ctg000773l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s799.ctg000800l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s830.ctg000831l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s841.ctg000842l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s865.ctg000866l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s867.ctg000868l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s907.ctg000908l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s928.ctg000929l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s929.ctg000930l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s930.ctg000931l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s938.ctg000939l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s950.ctg000951l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s957.ctg000958l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s972.ctg000973l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s994.ctg000995l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1006.ctg001007l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1015.ctg001016l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1052.ctg001053l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1071.ctg001072l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1088.ctg001089l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1103.ctg001104l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1107.ctg001108l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1128.ctg001129l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1187.ctg001188l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1201.ctg001202c||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1202.ctg001203l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1206.ctg001207l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1228.ctg001229l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1278.ctg001279l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1321.ctg001322l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1330.ctg001331l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1335.ctg001336l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1371.ctg001372l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1375.ctg001376l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1382.ctg001383l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1390.ctg001391l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1396.ctg001397l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1448.ctg001449l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1468.ctg001469l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1480.ctg001481l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1495.ctg001496l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1496.ctg001497l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1516.ctg001517l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1526.ctg001527c||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1548.ctg001549l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1554.ctg001555l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1577.ctg001578l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1579.ctg001580l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1588.ctg001589l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1599.ctg001600l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1602.ctg001603l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1614.ctg001615l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1622.ctg001623l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1625.ctg001626l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1627.ctg001628l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1632.ctg001633l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1634.ctg001635l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1641.ctg001642l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1646.ctg001647l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1652.ctg001653l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1669.ctg001670l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1726.ctg001727l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1744.ctg001745l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1836.ctg001837l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1838.ctg001839l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1842.ctg001843l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1865.ctg001866l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1885.ctg001886l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1913.ctg001914l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1926.ctg001927l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1948.ctg001949l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1950.ctg001951l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1959.ctg001960l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1960.ctg001961l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s1986.ctg001987l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2006.ctg002007l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2033.ctg002034l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2055.ctg002056l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2070.ctg002071l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2075.ctg002076l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2087.ctg002088l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2091.ctg002092l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2092.ctg002093l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2103.ctg002104l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2114.ctg002115l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2134.ctg002135l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2144.ctg002145l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2199.ctg002200l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2206.ctg002207l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2227.ctg002228l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2260.ctg002261l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2268.ctg002269l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2270.ctg002271l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2289.ctg002290l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2290.ctg002291l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2323.ctg002324l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2335.ctg002336l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2362.ctg002363l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2379.ctg002380l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2386.ctg002387l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2414.ctg002415l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2420.ctg002421l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2461.ctg002462l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2469.ctg002470l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2475.ctg002476l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2485.ctg002486l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2487.ctg002488l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2492.ctg002493l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2514.ctg002515l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2520.ctg002521l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2528.ctg002529l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2539.ctg002540l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2550.ctg002551l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2574.ctg002575l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2618.ctg002619l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2637.ctg002638l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2640.ctg002641l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2686.ctg002687l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2694.ctg002695l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2699.ctg002700l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2702.ctg002703l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2720.ctg002721l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2750.ctg002751l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2779.ctg002780l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2793.ctg002794l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2803.ctg002804l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2830.ctg002831l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2836.ctg002837l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2847.ctg002848l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2865.ctg002866l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2872.ctg002873l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2884.ctg002885l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2898.ctg002899l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2911.ctg002912l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2929.ctg002930l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2937.ctg002938l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2973.ctg002974l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2976.ctg002977l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s2994.ctg002995l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s3010.ctg003011l||full	Caudoviricetes
4752_BW_run525_CCS_trimmed_deduplicated_s3038.ctg003039l||full	Caudoviricetes
